date,title,user,views,recommends,unrecommends
2024-07-30 8:50,운동시합경기할때,"
				five****
			",111,0,2
2024-07-30 8:49,Global top3  현기차,"
				soju****
			",181,5,0
2024-07-30 8:41,오늘은 10일선 돌파,"
				leeb****
			",174,8,0
2024-07-30 8:32,하이브리드,"
				jenn****
			",136,5,0
2024-07-30 8:11,허미미,"
				five****
			",306,0,4
2024-07-30 7:02,난 하이브리드 만,"
				star****
			",123,1,0
2024-07-30 5:41,올림픽때,"
				cys7****
			",149,4,0
2024-07-30 5:36,美대선 9번맞춘 족집게 역사학자가 예측한 당선자는 해리스,"
				buba****
			",262,9,0
2024-07-30 5:33,정의선회장님~~,"
				cys7****
			",116,2,0
2024-07-30 2:59,sgc e&c 대주주 형아,"
				502t****
			",88,0,0
2024-07-30 2:12,이건 per가 왜이리 낮죠?,"
				ba******
			",272,0,0
2024-07-30 0:41,양궁 금매달이다 오늘봤지 양궁테마ㅋㅋ,"
				kaja****
			",271,8,1
2024-07-30 0:31,남자 양궁 단체전도 금메달!!,"
				quad****
			",252,10,1
2024-07-29 23:36,넌 뭐니,"
				dufw****
			",45,0,0
2024-07-29 22:53,문쩝쩝때도 코스피3천은 가볍게 넘겼는데,"
				skku****
			",184,7,16
2024-07-29 22:47,야 돈벌어라!!!,"
				skku****
			",288,4,2
2024-07-29 21:15,이번엔 이익잘나와서 양궁후원 괜찮은데,"
				leg1****
			",152,1,1
2024-07-29 20:29,더부러강간당 찢짜이밍 ,"
				kgh6****
			",168,10,13
2024-07-29 20:32,결선에도 못오른 일본놈이 할 말은 아닌듯.~~,"
				miss****
			",92,7,5
2024-07-29 21:44,[삭제된 게시물의 답글]현대차도 니 안 좋아해,"
				vava****
			",25,2,0
2024-07-29 17:41,"2024 현대차 배당금 및 배당률, 지급일","
				jaec****
			",472,0,5
2024-07-29 17:26,현대차 차트분석,"
				cjh4****
			",290,3,2
2024-07-29 16:36,현대차는 애국주! ,"
				mhka****
			",413,13,6
2024-07-29 16:30,"오늘만큼은,","
				le******
			",159,1,3
2024-07-29 16:23,아이오닉5 재고차 할인 끝남?ㅋ,"
				oran****
			",212,1,1
2024-07-29 16:21,아니.,"
				puon****
			",178,2,6
2024-07-29 16:05,더 살걸ㅋ ,"
				yoon****
			",515,4,5
2024-07-29 16:05,186주 있는데 배당금 언제 주나요?,"
				yeon****
			",1203,0,4
2024-07-29 16:26,[삭제된 게시물의 답글]아빠(koko) 왜 우리는 현대차 주식 없어?,"
				runj****
			",76,10,1
2024-07-29 15:38,배당율 배당금 보고와,"
				hith****
			",458,5,2
2024-07-29 15:35,물리더라도 삿어야지,"
				hith****
			",212,6,1
2024-07-29 15:26,8/15일 금투세 폐지 대규모 집회 안내 (한국주식투자자 연합회),"
				win0****
			",188,8,3
2024-07-29 15:24,모두 정리했냐? ,"
				swey****
			",383,3,5
2024-07-29 15:10,현대차2분기도배당2000원주나요,"
				alwl****
			",557,6,1
2024-07-29 15:08,9월말 75만원 나만 보이냐?,"
				sayd****
			",700,5,9
2024-07-29 14:43,장 막판 한번 말아 올릴 듯,"
				what****
			",194,8,2
2024-07-29 14:39,뭐해갖고 먹고살낀데?,"
				life****
			",210,10,3
2024-07-29 14:30,264000,"
				ht******
			",353,8,1
2024-07-29 14:22,해리스가 현대차를 살리네.,"
				best****
			",468,23,1
2024-07-29 14:15,아직 더빠져야 된다,"
				sind****
			",166,2,5
2024-07-29 14:13,안티들 난리났내ㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋㅋ,"
				hyzz****
			",160,7,2
2024-07-29 14:08,도망쳐,"
				rbtj****
			",112,2,4
2024-07-29 14:01,오전에 프로그램매수 많은거는,"
				sd******
			",207,3,2
2024-07-29 14:00,역시나,"
				wine****
			",93,1,2
2024-07-29 14:00,와이씨,"
				sind****
			",66,2,0
2024-07-29 13:58,18만가즈아,"
				sind****
			",128,1,3
2024-07-29 13:53,흐른다 튀어라 ,"
				jbys****
			",89,1,1
2024-07-29 13:50,현대는 뭔가 보합이다,"
				ssw8****
			",106,1,4
2024-07-29 13:49,제가 이제 팔면 오를거같은데,"
				thda****
			",250,5,0
2024-07-29 13:41,거의 신의영역이네 사니까 바로,"
				thda****
			",254,3,2
2024-07-29 13:38,정의선은 진짜  마이더스의 손,"
				skku****
			",237,8,2
2024-07-29 13:36,고점판독기인제가,"
				thda****
			",187,0,5
2024-07-29 13:36,kgm 도 델꼬가세여,"
				j411****
			",90,0,2
2024-07-29 13:26,급발진 억울하게 손해본거 오르는건가?,"
				mari****
			",269,1,2
2024-07-29 13:25,진짜 금요일 -7%때 산사람 능력좋네,"
				cate****
			",464,5,2
2024-07-29 13:25,올림픽 내내,"
				ohle****
			",89,1,2
2024-07-29 13:25,265000까지만먹고갈게,"
				zook****
			",150,4,1
2024-07-29 13:22,koko라면 먹을돈은 있냐? 시벅거 불쌍하누 ㅜㅜ,"
				kaja****
			",137,3,1
2024-07-29 13:22,외인과 기관 동시에 순매수 전환 시작 !,"
				swyo****
			",110,4,0
2024-07-29 13:21,현기차 년 챠트에 해법이! ,"
				llmj****
			",92,4,0
2024-07-29 13:19,양심이 있으면 하루에 25프로씩 10일 연상해라.,"
				oh******
			",180,4,1
2024-07-29 13:18,피크아웃 끝이다 주말사이에 ㅋㅋㅋㅋㅋ,"
				jbys****
			",94,3,2
2024-07-29 13:16,실적 개좋은데 억지로 말도안되게 내리더니,"
				love****
			",100,7,0
2024-07-29 13:16,양궁테마주 미쳤다 ㅎㅎㅎ,"
				skku****
			",124,5,0
2024-07-29 13:12,분명 낼이나 낼모레중으로 하락온다,"
				koko****
			",307,2,8
2024-07-29 13:01,[삭제된 게시물의 답글]koko****누가 뭐래도,"
				koko****
			",82,3,2
2024-07-29 12:57,[삭제된 게시물의 답글]ㅋㅋㅋㅋ 29.95에서,"
				koko****
			",67,2,2
2024-07-29 12:51,난 그냥 의선이 형님 믿고 간다,"
				blue****
			",142,11,0
2024-07-29 12:49,타라미슈케이,"
				five****
			",89,1,0
2024-07-29 12:45,거래량 왜 안실리노,"
				dkdh****
			",153,2,3
2024-07-29 12:48,거래량 왜 안실리노,"
				koko****
			",138,3,6
2024-07-29 12:44,급락할일 없고 오를일만 있다,"
				es******
			",87,6,1
2024-07-29 12:41,이번엔 30만원 뚫는다,"
				skku****
			",170,8,1
2024-07-29 12:37,낼이나 낼모레 폭락하면 볼만하겠네,"
				koko****
			",364,2,9
2024-07-29 12:37,전기차 트럼프 때문에 다 망했는데,"
				sshs****
			",159,3,4
2024-07-29 12:35,2시반에 26 넘겠는데,"
				es******
			",100,8,1
2024-07-29 12:35,내가 10년을 주식해왔지만 오를때는,"
				skku****
			",256,9,2
2024-07-29 12:34,매도 타이밍,"
				oh******
			",165,1,5
2024-07-29 13:09,매도 타이밍,"
				phch****
			",31,4,0
2024-07-29 12:33,현대차,"
				mhc9****
			",77,5,1
2024-07-29 12:34,던진놈+익절한놈 두번다시 같은물량 못채운다 ㅋㅋ,"
				koko****
			",41,1,3
2024-07-29 12:32,이번주 30넘겠네,"
				es******
			",87,6,1
2024-07-29 12:31,얼마나 호재가 없으면 양궁 때문이라고 생각,"
				koko****
			",211,2,6
2024-07-29 12:29,바닥 나온듯~,"
				qlcd****
			",79,3,2
2024-07-29 12:29,이제 낼부터 22만 갭메꾸러 가자,"
				koko****
			",77,1,5
2024-07-29 12:29,이제 낼부터 22만 갭메꾸러 가자,"
				jjon****
			",26,1,0
2024-07-29 12:27,양궁 이길때마다 오르니 ㅡ한참더간다,"
				es******
			",63,4,1
2024-07-29 12:24,어쨌거나,"
				five****
			",66,5,1
2024-07-29 12:23,어제 털린애들은 다시 사기,"
				ctac****
			",96,4,1
2024-07-29 12:26,어제 털린애들은 다시 사기,"
				koko****
			",92,1,3
2024-07-29 12:20,2시반보다 빨리 뚫었네,"
				es******
			",87,4,1
2024-07-29 12:19,양궁금메달,"
				hhg1****
			",54,3,1
2024-07-29 12:14,몇주에 걸쳐서 30만까진 가겠네요,"
				seow****
			",115,6,3
2024-07-29 12:14,어김없이 쏟아지는 찬티들 설레발,"
				koko****
			",145,1,3
2024-07-29 12:12,오늘,"
				cys7****
			",133,3,1
2024-07-29 12:11,2시반에 급등하겄다,"
				es******
			",107,6,1
2024-07-29 12:08,안티들아 조용히 입 다물고 그냥 지켜보자 ,"
				swyo****
			",88,5,1
2024-07-29 12:08,나라망친 문죄인,"
				wltk****
			",74,13,2
2024-07-29 12:07,마지막 탈출기회 ,"
				oran****
			",122,3,3
2024-07-29 12:07,금투세 폐지를 위한 국민운동 두가지 ,"
				an******
			",47,2,1
2024-07-29 12:00,오늘 26이상오르겄네,"
				es******
			",176,7,1
2024-07-29 11:52,60선 27만원까지는 가줘야지..ㅋㅋ,"
				vicf****
			",211,7,4
2024-07-29 11:44,안티들 한 달 뒤에 하는 말,"
				hyt0****
			",104,7,1
2024-07-29 11:42,호재없는 급등은 결국 급락온다,"
				koko****
			",346,1,10
2024-07-29 11:41,묵직하게 올라가네 이거,"
				cjfd****
			",58,1,1
2024-07-29 11:40,외인은 파는데,"
				shan****
			",67,3,3
2024-07-29 11:37,신한은 왜 맨날 저딴짓거리를,"
				ctac****
			",54,1,2
2024-07-29 11:34,53조짜리 회사가 PER =5 이게 사실인가?,"
				vicf****
			",140,4,1
2024-07-29 11:31,오늘 종가 27만원 가겠는데,"
				jjud****
			",210,9,1
2024-07-29 11:31,탈출 기회,"
				swey****
			",152,5,6
2024-07-29 11:40,탈출 기회,"
				koko****
			",53,1,4
2024-07-29 11:31,현차는 배당만으로도 은행 1년 예금이자 뛰어넘음,"
				dlst****
			",174,6,2
2024-07-29 11:28,코코야,"
				chon****
			",62,4,0
2024-07-29 11:27,헤으으으응,"
				iris****
			",51,2,0
2024-07-29 11:27,120일선을 장대양봉으로,"
				sam7****
			",52,1,0
2024-07-29 11:25,기아 34%보유..배당액만 얼마냐?,"
				vicf****
			",108,2,1
2024-07-29 11:21,진짜 20만 간다...,"
				koko****
			",232,2,6
2024-07-29 11:14,[삭제된 게시물의 답글]시작에서 말한대로 외인 매수에 화들짝,"
				koko****
			",50,1,1
2024-07-29 11:11,오늘 상승으로 본 반응,"
				koko****
			",89,1,3
2024-07-29 11:10,현대차 인기가 계속 치솟는다 치솟아,"
				na******
			",74,3,1
2024-07-29 11:09,[삭제된 게시물의 답글]지들 물량 던질려고,"
				koko****
			",40,1,0
2024-07-29 11:11,[삭제된 게시물의 답글]지들 물량 던질려고,"
				cys7****
			",34,1,0
2024-07-29 11:03,걱정마 트럼프 당선 되면 반도체랑 같이 조져짐,"
				koko****
			",99,1,3
2024-07-29 11:03,답답이 한국주식,"
				jop4****
			",54,1,0
2024-07-29 11:05,답답이 한국주식,"
				koko****
			",50,1,3
2024-07-29 11:02,국장은 진짜 투기다,"
				seve****
			",41,3,0
2024-07-29 10:58,팔고나니,"
				oh******
			",138,3,0
2024-07-29 10:56,양궁 10연패 크 뭘해도 되는 현대차,"
				na******
			",56,5,0
2024-07-29 10:52,현대차는 영업이익1조  천억 짜리 회사에,"
				skku****
			",120,1,2
2024-07-29 10:44,오늘 윗꼬리 다는날,"
				kimy****
			",61,3,2
2024-07-29 10:40,"오늘은 7월 16일, 23일자리랑 똑같다","
				koko****
			",101,1,4
2024-07-29 10:24,저점? 아무도 몰라요,"
				seow****
			",88,3,0
2024-07-29 10:22,"현대차, 기아 가 이토록 저평가 받나","
				eykw****
			",202,11,0
2024-07-29 10:19,차트봐라 내일부터 또 하락이다,"
				koko****
			",253,1,9
2024-07-29 10:18,k양궁의 효과다,"
				sewk****
			",90,3,0
2024-07-29 10:13,기아 34%보유...ㅋㅋ  배당올라오는것만해도..ㅋㅋ,"
				vicf****
			",204,2,1
2024-07-29 10:10,기관이 매수를 안해서 크게는 못갈듯,"
				wone****
			",238,3,3
2024-07-29 10:10,금요일 저점이 마지막 바겐세일이었던것,"
				sewk****
			",66,6,0
2024-07-29 10:07,단기 35~37 장기 60만? 80? ,"
				dlxo****
			",186,10,0
2024-07-29 10:07,한국의 게임스탑이 될것이다,"
				aran****
			",40,1,0
2024-07-29 10:05,올라라 올라,"
				pyd7****
			",77,5,0
2024-07-29 10:05,장기이평 120선 재돌파,"
				vicf****
			",42,1,1
2024-07-29 10:04,풀매수 급소,"
				sam7****
			",46,0,2
2024-07-29 10:02,국장 장투하는건 바보나 하는짓이라지만 현대차는....,"
				soul****
			",121,7,1
2024-07-29 10:02,오늘 26만원 가겠네요,"
				jjud****
			",42,2,0
2024-07-29 10:01,내가 믿음을 가지고 23만 8천원에 더 들어갔음,"
				r3******
			",66,5,0
2024-07-29 10:01,주위에 흉기차 친구 있으면,"
				linu****
			",77,2,1
2024-07-29 10:00,23에도 못사는데 25못사지,"
				98******
			",134,3,0
2024-07-29 9:59,휴가전에.신차1대뽑고 달려야지,"
				vicf****
			",44,2,0
2024-07-29 9:59,슬슬 댓글알바+찬티 모이겠구만ㅋㅋ,"
				cjfd****
			",57,3,1
2024-07-29 9:58,얼마에 파라요?,"
				kims****
			",79,1,1
2024-07-29 9:58,2퍼 먹고 나왔는데,"
				a9******
			",51,4,0
2024-07-29 9:57,나는 니들이 양전시킬걸 지난주부터 눈치깠다.,"
				apgu****
			",60,2,0
2024-07-29 9:56,완전 도박판이구만,"
				wone****
			",39,2,0
2024-07-29 9:56,진짜 이리되네. 어이 없네,"
				cate****
			",59,2,0
2024-07-29 9:54,오를 이유 없이 오른다? ㅋㅋㅋ,"
				koko****
			",182,1,5
2024-07-29 9:51,"결론은,개미털기","
				98******
			",82,3,0
2024-07-29 9:51,매도완료,"
				avat****
			",52,1,0
2024-07-29 9:50,야금야금 올리네 ,"
				dlxo****
			",63,0,0
2024-07-29 9:50,돌리는데 20만원 안오네,"
				98******
			",33,1,0
2024-07-29 9:47,기술적반등~?,"
				dlaq****
			",169,2,1
2024-07-29 9:45,오늘 25만원 안착할 듯,"
				jjud****
			",44,3,0
2024-07-29 9:42,120 이번주 돌리면 추세유지,"
				98******
			",46,1,0
2024-07-29 9:37,안티 개백수들은 토론방만 보고 있냐?,"
				hyt0****
			",57,2,0
2024-07-29 9:36,10년전에도 이 가격 아닌가요?,"
				garn****
			",50,2,0
2024-07-29 9:33,또쳐 흐르네 힘없이 역시 개국장,"
				jbys****
			",44,2,0
2024-07-29 9:31,주가 슛오포,"
				kd******
			",40,1,0
2024-07-29 9:29,"벨류업, ","
				koh2****
			",51,2,0
2024-07-29 9:26,목표가 얼마에요?,"
				kims****
			",189,2,0
2024-07-29 9:24,금요일날 안산 흑우 업제?,"
				ho******
			",58,3,1
2024-07-29 9:22,실적 최고달리는데..왜 떨어지는 거지?,"
				vicf****
			",40,3,0
2024-07-29 9:22,급발진 노인 구라 밝혔다. 실적사상최고다.,"
				oh******
			",116,7,0
2024-07-29 9:20,오늘도 홀딩이네요 무조건,"
				jjud****
			",69,5,0
2024-07-29 9:15,곧 제자리 찾아간다,"
				sewk****
			",48,2,0
2024-07-29 9:11,양궁 금메달인데 주가가 이게 뭐냐,"
				hyt0****
			",55,3,0
2024-07-29 9:08,"700,000 원","
				sn******
			",110,2,0
2024-07-29 8:56,오늘 24만원만 지켜라 제발,"
				jjud****
			",189,5,1
2024-07-29 8:51,과연 현다이가 기아차를 끌어내릴지,"
				ju******
			",65,1,1
2024-07-29 8:51,이 실적에,"
				moss****
			",96,8,1
2024-07-29 8:51,Global Top3,"
				soju****
			",73,4,0
2024-07-29 8:51,이것들,"
				if******
			",29,1,0
2024-07-29 8:50,겝 하락 나온다고?,"
				jjud****
			",48,1,1
2024-07-29 8:42,예전 하던버릇 어디 안간다 ㅋㅋ,"
				inpy****
			",50,2,2
2024-07-29 7:56,23.5 대기,"
				ma******
			",212,3,4
2024-07-29 7:50,대한민국  양궁금메달 획득,"
				sang****
			",92,3,0
2024-07-29 1:24,차기 정권형 비리로 비리는 영원하다 비리 전부 고발,"
				bumj****
			",148,1,3
2024-07-28 23:05,무지한 안티들에게 트럼프가 악재인 이유 알려줌,"
				koko****
			",332,1,9
2024-07-28 22:50,[삭제된 게시물의 답글]헤리스 ㅡ 떡락장 ㅊㅊ,"
				ju******
			",214,2,4
2024-07-28 22:39,시간과의 싸움임,"
				vkdn****
			",392,3,9
2024-07-28 22:15,저점확인중,"
				we******
			",185,2,2
2024-07-28 21:56,찬티들 설치는거보면 ,"
				ha14****
			",70,2,4
2024-07-28 20:58,금투세 폐지 해야 합니다 ㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠㅠ,"
				king****
			",103,4,1
2024-07-28 20:44,오 내일 진짜 상치겠네?,"
				koko****
			",468,5,10
2024-07-28 19:43,내일은 방산주 조선주 전기차 테마주 하락 반도체 기술주 상승,"
				yh******
			",328,4,6
2024-07-28 18:31,현기차 사상최대실적,"
				jenn****
			",331,5,4
2024-07-28 18:58,현기차 사상최대실적,"
				to1t****
			",104,4,1
2024-07-28 19:44,[삭제된 게시물의 답글]축하합니다. 내일 상치네요,"
				swyo****
			",92,4,0
2024-07-28 17:44,내일부터 상승장ㅎㅎ,"
				kawe****
			",475,11,5
2024-07-28 16:29,"中도 북·러 방치, 韓 한국전쟁 이후 최대 안보위협","
				hobb****
			",157,2,0
2024-07-28 15:45,주가예상,"
				ju******
			",257,1,7
2024-07-28 15:43,목표주가40만 다올투자증권 (현대차 거래원 창구확인 ㄱㄱ,"
				ju******
			",334,9,2
2024-07-28 12:55,찬티를 보며 나는 악마를 보았다,"
				koko****
			",215,2,5
2024-07-28 12:07,추천주,"
				sind****
			",291,1,3
2024-07-28 11:00,9월말 75만원 나만 보이냐?,"
				sayd****
			",386,6,11
2024-07-28 10:51,트럼프형의 미국우선주의,"
				mhka****
			",251,4,2
2024-07-28 11:01,트럼프형의 미국우선주의,"
				koko****
			",69,3,4
2024-07-28 10:02,한동훈 금투세 폐지 청원,"
				suns****
			",178,3,3
2024-07-28 9:07,애널들 저딴 리포트 쓸 거면 책임지라는 소리다,"
				hyt0****
			",160,2,2
2024-07-28 9:04,현대車 여름휴가 시작…울산 도심 ‘텅’ 빈다,"
				foll****
			",244,3,6
2024-07-28 4:27,매출 신기록??? 내 현대모비스 주가는 왜???,"
				wimi****
			",384,6,4
2024-07-28 3:12,안티고수가 ㅡ 현차어제음봉이유,"
				ju******
			",418,5,5
2024-07-27 23:35,주식공부가 필요한 시기네요.,"
				kimk****
			",161,1,3
2024-07-27 23:30,시청역 살인마 신발에 악셀 자국이 찍혔음,"
				skku****
			",280,8,1
2024-07-27 21:33,아래 레전드 (증권사-트레이딩 하지않는다) 보아라,"
				ju******
			",98,4,3
2024-07-27 21:23,(찬티급 안티) 레전드 발견!!!!,"
				ju******
			",74,3,2
2024-07-27 19:43,현대가,"
				namj****
			",159,4,0
2024-07-27 17:44,도람푸,"
				gold****
			",306,9,0
2024-07-27 18:24,기아: 영업이익률 현대차 보다 더 좋다…분기 '최대 실적' 쾌거,"
				koko****
			",136,2,2
2024-07-27 15:59,현대아이오닉5N vs,"
				skku****
			",158,9,3
2024-07-27 16:47,현대아이오닉5N vs,"
				koko****
			",58,1,5
2024-07-27 15:44,난 솔직히 찬티들이 부럽다,"
				koko****
			",116,1,6
2024-07-27 14:47,*** 글로벌 시장 지각변동 예고 ***,"
				eykw****
			",258,4,0
2024-07-27 13:56,전 요리를 잘해요. 투플한우로 기가 막히게 굽습니다,"
				koko****
			",155,1,3
